menus_2,menus_9
0.026281672,0.057862993
0.046086714,0.13416103
0.010913578,0.014601468
0.02508838,0.0538663
0.0065677986,0.006521619
0.03499354,0.08942107
0.01756053,0.030913427
0.019119011,0.03531529
0.027495163,0.04775546
0.019728744,0.037090562
0.028223775,0.06455055
0.022189423,0.044541385
0.018051693,0.032279193
0.024751052,0.052752666
0.021034881,0.040989693
0.03461236,0.087963216
0.021607993,0.04274069
0.017345479,0.030321801
0.022485334,0.04546706
0.022819761,0.04652057
0.019693447,0.036987025
0.008537656,0.009892911
0.022142243,0.029350039
0.008451131,0.009734229
0.01800677,0.032153446
0.018403875,0.0332708
0.025242565,0.054377727
0.021864068,0.043530777
0.026121534,0.057321563
0.017264044,0.030098794
0.020164143,0.03837595
0.023882959,0.049920697
0.025295112,0.054552358
0.023795148,0.049637005
0.025820708,0.056308642
0.027988024,0.06372712
0.013674568,0.020856768
0.014571359,0.0230541
0.017544216,0.03086842
0.031224925,0.07529652
0.022351768,0.04504847
0.02028581,0.03873773
0.044030916,0.12558044
0.034871794,0.08895476
0.025740188,0.056038454
0.024163304,0.050829876
0.03732065,0.09845157
0.015171962,0.024568466
0.026537262,0.058730412
0.03200492,0.078165196
0.019623935,0.036783338
0.0185537,0.026091428
0.020888517,0.040546373
0.021208268,0.041516915
0.018748255,0.034250215
0.025795452,0.05622387
0.041633036,0.11571952
0.021629374,0.042806488
0.015076054,0.024324384
0.0214347,0.04220871
0.028116403,0.064175114
0.03811826,0.10159569
0.014073588,0.021824876
0.053079497,0.16404691
0.026723176,0.05936382
0.0070983437,0.0073786112
0.016106192,0.026990023
0.026574401,0.043495674
0.035904977,0.09293172
0.012895904,0.019012868
0.014151402,0.022015464
0.015812868,0.026221203
0.020158943,0.03013502
0.020416848,0.03912865
0.015856192,0.026334265
0.01790789,0.03187724
0.021461824,0.042291835
0.067207225,0.22628321
0.024306184,0.051295247
0.02062058,0.03973895
0.014682585,0.02333199
0.018312074,0.03301134
0.019073859,0.035185017
0.03346121,0.08359921
0.020328306,0.030784834
0.014325587,0.022444215
0.023506047,0.04870658
0.022581074,0.04576787
0.018885858,0.034644227
0.03227543,0.07916706
0.0389194,0.08547852
0.018902123,0.034690898
0.015294084,0.024880484
0.022443501,0.04533581
0.023007857,0.047116503
0.013892668,0.021383999
0.017326118,0.030268747
0.019231047,0.035639312
0.028435223,0.065291755
0.0034345798,0.0023253718
0.0386134,0.10355944
0.020377737,0.039011836
0.031907164,0.07780405
0.028532011,0.065631874
0.028366504,0.06505061
0.008920666,0.010606476
0.0148886945,0.010934486
0.017617844,0.031071758
0.021086514,0.041146446
0.018941019,0.034802597
0.01424597,0.022247879
0.0036919215,0.0016508915
0.02098503,0.04083851
0.021176836,0.04142116
0.02156686,0.04261423
0.025319014,0.05463185
0.024498895,0.05192501
0.015572583,0.02380029
0.02528328,0.054513022
0.053176623,0.16446823
0.010162571,0.0130419545
0.016594814,0.028287686
0.015129272,0.024459716
0.026135309,0.05736805
0.027319172,0.06140822
0.024439737,0.051731423
0.022506528,0.045533568
0.004135853,0.0029242646
0.027912166,0.063462816
0.02705007,0.06048255
0.018446967,0.033392813
0.018485654,0.0335025
0.021317406,0.041849874
0.03479698,0.08866852
0.02494388,0.045913197
0.022390677,0.04517029
0.023347503,0.048198726
0.02459551,0.052241657
0.0030494817,0.0019244454
0.019398183,0.036124505
0.024348438,0.05143312
0.02588484,0.056524124
0.019225035,0.035621896
0.018295538,0.03296467
0.025542423,0.0553766
0.023777317,0.049579453
0.042714316,0.12014531
0.016768722,0.028754596
0.02119864,0.04148758
0.023837682,0.04977434
0.018117672,0.032464176
0.016967643,0.029291907
0.03487915,0.08898291
0.01730492,0.030210668
0.020109149,0.03821279
0.0143617345,0.021142257
0.04556908,0.12523396
0.018004691,0.032147627
0.017694246,0.031283256
0.025691094,0.0390372
0.023371294,0.048274826
0.028082792,0.06405774
0.020697925,0.03997147
0.017964149,0.032034285
0.01821976,0.03275113
0.018685322,0.03407051
0.025372054,0.05480839
0.017242836,0.030040823
0.023396034,0.048354007
0.018921958,0.03474783
0.0319434,0.077937886
0.016069472,0.026893338
0.015122296,0.024441965
0.007847768,0.008654117
0.029364375,0.06857807
0.01275839,0.018693577
0.050240092,0.15179834
0.034735333,0.08843283
0.043057878,0.1215588
0.015375451,0.025089148
0.022284409,0.044837873
0.030345466,0.072098464
0.024480587,0.05186508
0.01396215,0.017043702
0.018728826,0.034194686
0.030456694,0.07250074
0.012170137,0.017349621
0.021920284,0.04370488
0.013375609,0.020141676
0.020895325,0.040566955
0.016552122,0.028173463
0.027012073,0.060352158
0.02134218,0.04192559
0.021734992,0.04313195
0.022692509,0.046118774
0.020013731,0.037930254
0.018330624,0.03306372
0.016729621,0.028649399
0.017850175,0.031716406
0.01911725,0.035310216
0.020312227,0.038816426
0.016572874,0.028228972
0.025088225,0.05386578
0.022138048,0.04438133
0.016245995,0.02735915
0.009443,0.011608507
0.020212013,0.038518157
0.020053621,0.038048275
0.019948192,0.03773659
0.02441669,0.051656067
0.016974652,0.0293109
0.019900434,0.03759569
0.024550261,0.052093275
0.019516397,0.03646901
0.052554216,0.16177097
0.028956152,0.067128405
0.010812879,0.014388685
0.032218967,0.062099095
0.01691792,0.025245506
0.019553542,0.036577463
0.021078574,0.041122336
0.02202873,0.04404132
0.009408584,0.0069907485
0.02224429,0.04471257
0.017471299,0.030667473
0.017460914,0.030638888
0.020357624,0.038951807
0.017216256,0.029968197
0.01761664,0.031068418
0.02025555,0.03864765
0.08079577,0.28630567
0.01295289,0.01914575
0.019413693,0.03616965
0.021474293,0.04233008
0.019111358,0.035293203
0.019780314,0.037242062
0.022583127,0.045774303
0.03077058,0.07363942
0.015638428,0.02576765
0.010150825,0.01301807
0.024091898,0.050597828
0.008198744,0.009276765
0.020713046,0.040017013
0.025142994,0.054047283
0.019106146,0.035278168
0.02889383,0.05866747
0.071756124,0.24634206
0.020013863,0.037930664
0.02569105,0.055873804
0.025636587,0.055691455
0.03030107,0.07193805
0.02340599,0.04838589
0.032243714,0.07904941
0.015614855,0.02570657
0.022212524,0.044613443
0.022351049,0.04504623
0.024868185,0.053138554
0.020283135,0.03872978
0.02313603,0.047523998
0.039898425,0.10869665
0.024831994,0.053019237
0.020576723,0.039607305
0.022421291,0.045266196
0.020506075,0.03939554
0.020524414,0.025358126
0.019152831,0.03541302
0.021998845,0.043948535
0.030297358,0.07192465
0.017792577,0.031556163
0.02823704,0.06459695
0.017208107,0.029945957
0.029769776,0.070026584
0.018373627,0.033185214
0.017178673,0.029865637
0.018815534,0.034442678
0.019757537,0.037175134
0.026061315,0.05711835
0.018681386,0.03405928
0.010358928,0.013443539
0.023065386,0.047299247
0.020232106,0.038577892
0.017268492,0.03011096
0.036772724,0.09630578
0.020130256,0.038275376
0.014041628,0.021746758
0.025825141,0.056323517
0.02999189,0.070823886
0.017608391,0.031045616
0.030043287,0.07100878
0.015835697,0.026280763
0.016108217,0.026995352
0.021309836,0.04182675
0.013993629,0.021629637
0.024107253,0.050647695
0.022638587,0.045948878
0.01804031,0.0322473
0.020612221,0.039713863
0.020256612,0.038650803
0.020554373,0.039540272
0.016276812,0.027440753
0.011907082,0.016760293
0.011362765,0.015564275
0.020553855,0.039538722
0.025532177,0.055342365
0.025111318,0.05394227
0.08533656,0.30605835
0.019417498,0.0361807
0.015959669,0.02660501
0.01988967,0.03756396
0.017074173,0.029581044
0.019249873,0.035693843
0.01833229,0.0330684
0.028165385,0.06434632
0.017134361,0.02974485
0.025103059,0.053914927
0.022082366,0.044208046
0.023875235,0.049895722
0.019174945,0.035476923
0.03296288,0.08172863
0.016772352,0.02876438
0.018617019,0.033875834
0.024319263,0.051337913
0.024149805,0.050786
0.012113715,0.017222604
0.019668745,0.036914594
0.013097822,0.019485187
0.024470882,0.051833317
0.020953607,0.040743317
0.08115839,0.28789082
0.04861088,0.1448362
0.022042304,0.0440835
0.027514976,0.062084388
0.014323681,0.022439504
0.02095652,0.04075215
0.01703345,0.029470388
0.020719102,0.040035237
0.022889366,0.046740804
0.019514874,0.03646456
0.03270953,0.08078198
0.017704949,0.026938016
0.019659817,0.036888435
0.024058994,0.050490983
0.011902218,0.016749477
0.02337803,0.04829639
0.016361304,0.027664902
0.02741842,0.061750654
0.030030783,0.07096376
0.016747003,0.028696144
0.019197755,0.035542913
0.022892347,0.04675025
0.028145952,0.06427837
0.026536044,0.05872627
0.019509627,0.036449254
0.037504103,0.099172585
0.055990182,0.17672876
0.022870423,0.046680834
0.023080384,0.047346935
0.022998083,0.04708546
0.016356768,0.02765286
0.014152886,0.022019109
0.021482011,0.04235374
0.05727219,0.18234727
0.022522356,0.04558329
0.021242077,0.04161996
0.026552785,0.058783244
0.019568082,0.03661997
0.018275037,0.03290686
0.023815125,0.04970149
0.030663513,0.07325044
0.01809079,0.03238877
0.02175137,0.043182503
0.015102424,0.024391409
0.019033086,0.035067495
0.051662263,0.15791632
0.021140127,0.041309427
0.01452415,0.022936497
0.029150117,0.06781608
0.022446902,0.038160365
0.021911424,0.043677423
0.020102613,0.038193423
0.015311711,0.02492563
0.03373822,0.08464396
0.018112607,0.03244996
0.020031173,0.030167257
0.012897112,0.019015681
0.037361078,0.09861033
0.018212829,0.032731608
0.022928746,0.046865564
0.03023533,0.07170075
0.023381574,0.048307743
0.021966893,0.043849345
0.011449496,0.015752718
0.027362641,0.06155814
0.029768782,0.059981603
0.024507113,0.051951904
0.017442713,0.03058883
0.028290095,0.06478276
0.019970486,0.03780245
0.026576608,0.058864303
0.025166115,0.05412396
0.019900074,0.037594624
0.02187288,0.04355807
0.021742018,0.043153644
0.022577193,0.045755655
0.02178545,0.043287706
0.06084113,0.18834774
0.015993666,0.026694173
0.018982423,0.034921646
0.025823798,0.056319036
0.02129505,0.04178162
0.012286282,0.017612126
0.023828618,0.04974507
0.01930488,0.03585337
0.01737494,0.030402636
0.017097855,0.029645437
0.025427839,0.054994233
0.020976635,0.040813074
0.019211054,0.035581432
0.013698746,0.020914987
0.01895003,0.034828503
0.020460956,0.039260495
0.02300522,0.047108132
0.025755726,0.056090575
0.026231783,0.057694152
0.032776028,0.08103019
0.034357835,0.086993285
0.025977295,0.05683518
0.028211143,0.064506344
0.024511194,0.051965274
0.0060494854,0.0057226424
0.028473273,0.0654254
0.020951334,0.04073646
0.055694852,0.16209573
0.017609486,0.03104866
0.021878952,0.043576855
0.020652885,0.03983601
0.032452423,0.060826335
0.043104246,0.12174987
0.015996855,0.026702538
0.029883625,0.07043496
0.01496124,0.024033312
0.019087102,0.03522321
0.026260922,0.057792746
0.021718979,0.04308254
0.017525742,0.030817442
0.02192646,0.04078237
0.012079399,0.015059921
0.012647717,0.014365494
0.0198993,0.03759236
0.02254679,0.045660056
0.017113743,0.029688684
0.03339128,0.083336055
0.026145443,0.057402305
0.017649869,0.031160362
0.029426012,0.06879774
0.05759512,0.18376522
0.023228046,0.0478172
0.025039235,0.053703614
0.0528412,0.16301388
0.023476163,0.048610732
0.006672056,0.006686938
0.02580529,0.056256875
0.02478608,0.05286798
0.019619249,0.036769617
0.035602752,0.09176378
0.019374136,0.036054548
0.037042663,0.08909734
0.019198777,0.035545897
0.019475423,0.036349464
0.019227818,0.03562996
0.018942727,0.034807514
0.041403715,0.11478554
0.025213059,0.054279733
0.016454257,0.02791223
0.016280599,0.027450774
0.018776549,0.034331083
0.019588264,0.036678966
0.019333312,0.035935916
0.032443304,0.07979053
0.01925633,0.035712548
0.025206959,0.054259494
0.048871566,0.13154364
0.017498061,0.030741177
0.020233799,0.03858292
0.02985295,0.07032486
0.02125622,0.0416631
0.018955484,0.03484417
0.013821084,0.011788198
0.021267105,0.04169631
0.013695081,0.020906162
0.02270241,0.046150006
0.019203564,0.035559725
0.02454473,0.05207516
0.019134048,0.03535872
0.029379657,0.0686325
0.023981594,0.05024
0.018584056,0.033782028
0.031585407,0.07286792
0.01975656,0.037172258
0.016743684,0.028687214
0.017358843,0.03035846
0.025166404,0.0541249
0.026199901,0.05758633
0.01690029,0.029109584
0.017809868,0.031604245
0.03300045,0.08186925
0.018815497,0.034442574
0.017910626,0.031884875
0.053608112,0.16634148
0.02086712,0.040481705
0.025189495,0.054201514
0.021762943,0.043218218
0.06648853,0.22274567
0.030317089,0.07199593
0.018976863,0.034905665
0.029528465,0.0643397
0.023148473,0.047563594
0.040847976,0.112528965
0.01962166,0.036776688
0.016056124,0.026858239
0.025385972,0.054854747
0.015548566,0.025535088
0.025757376,0.04865348
0.016244585,0.027355427
0.013769932,0.021086726
0.025066419,0.053793587
0.017066415,0.029559944
0.02311618,0.047460806
0.024003547,0.050311137
0.024444232,0.051746134
0.012348935,0.017754328
0.01780841,0.031600196
0.05029429,0.15203081
0.024865074,0.053128287
0.021080116,0.041127004
0.0131962495,0.019716917
0.021665659,0.042918213
0.035965465,0.09316594
0.027397687,0.061679076
0.021292636,0.04177425
0.014690053,0.02335069
0.021907317,0.04366471
0.0147610335,0.023528699
0.020685345,0.039933633
0.020300834,0.038782492
0.01901479,0.035014804
0.029592685,0.06939277
0.01975655,0.037172206
0.016747216,0.028696729
0.021134472,0.04129223
0.019391663,0.036105543
0.14422162,0.53027594
0.032269146,0.079143725
0.019626789,0.036791705
0.01936515,0.03602845
0.013881783,0.021357588
0.04364956,0.124001116
0.007820771,0.008606885
0.018562708,0.033721317
0.021555,0.042577792
0.01497727,0.024073865
0.022972832,0.047005348
0.044021036,0.12553948
0.035880275,0.08288105
0.021577941,0.042648293
0.046007093,0.13382673
0.016676242,0.028505977
0.01930285,0.035847474
0.011932657,0.016817272
0.020538442,0.039492514
0.027342077,0.06148719
0.02806879,0.06400886
0.042235386,0.11818061
0.01945472,0.036289122
0.023382828,0.04819465
0.02093977,0.040701423
0.03430916,0.08680806
0.019271463,0.03575644
0.025359917,0.054767977
0.013556269,0.02057275
0.019434782,0.036231045
0.02158203,0.042660855
0.02228792,0.044848815
0.015521359,0.02546483
0.018824436,0.034468144
0.013752174,0.021043839
0.030974654,0.07438244
0.027851485,0.056552332
0.022207005,0.04459623
0.026874617,0.059881303
0.035734348,0.09227188
0.024081575,0.05056428
0.02529985,0.051564462
0.022062583,0.044146508
0.021206021,0.041510046
0.010197684,0.013113438
0.009888629,0.012489106
0.013602333,0.020683177
0.015910685,0.026476724
0.017153677,0.029797478
0.011665677,0.016225941
0.017989723,0.03210576
0.017779201,0.03151899
0.019592477,0.036691286
0.04443935,0.12727644
0.04179202,0.11636802
0.031852882,0.077603705
0.021436693,0.04221483
0.022922795,0.046846695
0.027384298,0.06163287
0.01765288,0.031168675
0.022119664,0.044324074
0.017765742,0.031481594
0.019069327,0.035171933
0.014509967,0.022901217
0.019608703,0.036738757
0.02956543,0.06929536
0.014161931,0.01635248
0.0005375074,8.3819534e-05
0.020001138,0.03789302
0.021649906,0.042869706
0.020869419,0.04048866
0.018126436,0.023139944
0.021644665,0.042853586
0.02151454,0.04245356
0.0368035,0.09642597
0.020275433,0.038706824
0.029634658,0.06954284
0.015168549,0.024559759
0.018497415,0.033535875
0.02649524,0.05858753
0.012260831,0.017554484
0.020769132,0.040185943
0.01818471,0.032652516
0.025614725,0.05561828
0.02139456,0.042085804
0.015361627,0.023303697
0.033819143,0.08494983
0.020306382,0.03879902
0.027581228,0.06231369
0.019732831,0.037102576
0.019875385,0.03752185
0.02246786,0.04541221
0.017242262,0.030039253
0.024416696,0.036850262
0.02576665,0.056127217
0.019083774,0.035213597
0.016933715,0.029200027
0.01932101,0.03590019
0.018785864,0.03435775
0.022352194,0.04504981
0.019174254,0.035474926
0.023082005,0.047352105
0.025481993,0.055174846
0.018974468,0.034898765
0.015328757,0.024969328
0.012887233,0.018992672
0.013370267,0.020128986
0.021056408,0.041055027
0.028178625,0.06439259
0.019797426,0.03729237
0.022849455,0.046614476
0.05082149,0.15429507
0.017054044,0.017724382
0.028339982,0.06495758
0.021597318,0.042707864
0.031641047,0.072892085
0.022251468,0.042591266
0.03878769,0.104252756
0.014924783,0.023941139
0.020271001,0.03869364
0.022257902,0.04475505
0.030605901,0.073041394
0.01958818,0.036678728
0.024013044,0.050341927
0.032648668,0.08055505
0.014141208,0.02199047
0.015410011,0.02517796
0.010513455,0.01376266
0.021079961,0.04112655
0.035412017,0.091028646
0.02668761,0.059242506
0.01594045,0.02655465
0.00938368,0.011493052
0.04308551,0.12167262
0.027601123,0.062382568
0.023428906,0.048459258
0.024460703,0.051800016
0.013963691,0.0215567
0.029003376,0.06729564
0.01807491,0.032344237
0.02333506,0.048158944
0.031505752,0.076325916
0.022435624,0.045311138
0.022679836,0.046078827
0.021169383,0.041398466
0.014435338,0.02271585
0.045619246,0.13220039
0.008524681,0.009869054
0.022593718,0.04580762
0.021485718,0.042365104
0.017388143,0.027971035
0.033789165,0.084836476
0.025291774,0.05454124
0.02410623,0.050644383
0.012754245,0.018683976
0.015924674,0.02651334
0.014295104,0.021586522
0.021130765,0.041280963
0.021097412,0.04117957
0.026550619,0.058775853
0.022149997,0.044418525
0.0191626,0.035441227
0.013040697,0.016860107
0.0196095,0.03674111
0.011196429,0.015205169
0.013351776,0.015424551
0.010641099,0.013570229
0.02117808,0.041424956
0.02433138,0.051377434
0.027627986,0.06247567
0.009541587,0.011801298
0.02475188,0.052755397
0.016967064,0.029290335
0.007257784,0.0076436996
0.029331477,0.0684609
0.02038064,0.039020505
0.01878343,0.03435079
0.013719796,0.02096572
0.024941623,0.053380918
0.028413622,0.06521591
0.03483028,0.088795885
0.009980737,0.0126740225
0.017833047,0.02690058
0.018831007,0.034486987
0.022253977,0.044742815
0.027784234,0.06301784
0.019815626,0.0373459
0.026234023,0.057701755
0.03349553,0.08216508
0.020641189,0.039800864
0.020505603,0.039394133
0.026260566,0.057791565
0.02840242,0.0651766
0.047623005,0.12316816
0.015363191,0.025057672
0.024498781,0.05192465
0.018002346,0.03214108
0.023366489,0.04825946
0.026173199,0.057496067
0.021973887,0.043871064
0.042622343,0.11976744
0.020263124,0.0386702
0.016539684,0.028140219
0.028450923,0.0653469
0.010848403,0.01446362
0.027146595,0.060814068
0.021463783,0.042297874
0.036810208,0.09645215
0.019589858,0.036683634
0.02489882,0.05323963
0.023270337,0.03229248
0.028872995,0.06462854
0.044723418,0.11002892
0.021198956,0.04148853
0.024714673,0.052633002
0.017868124,0.031766392
0.020391764,0.039053716
0.015251872,0.02477247
0.019125996,0.035335463
0.01693879,0.029213745
0.063352264,0.20918147
0.017454624,0.030621594
0.020868884,0.04048704
0.017228652,0.03000206
0.019725066,0.037079785
0.018643172,0.03395033
0.022074789,0.04418446
0.031888496,0.077735156
0.037972532,0.10101947
0.019443598,0.036256734
0.011182586,0.015175411
0.111547,0.4141926
0.01980119,0.037303448
0.017712705,0.03133443
0.005522436,0.004950428
0.022479465,0.04544865
0.026420798,0.058334667
0.0223804,0.045138102
0.022417884,0.04525551
0.014678613,0.023322053
0.009525427,0.011769614
