menus_1,menus_2,menus_3,menus_4,menus_5,menus_6,menus_7,menus_8,menus_9,sonuc
0.457647117528873,1.0,2.596292517250036,0.38227846172453633,0.21413728347821884,,0.18634606185182787,0.318262105275349,1.1626658685605382,
0.3926815109417844,1.0,2.5564481443292233,0.3559951298364433,0.27974876806408405,,2.964082027128405,0.36887167740662186,2.021406772737103,
0.27844213584772554,1.0,2.2628706724375465,0.294862228899646,0.18314806715865597,,1.5606847226024445,0.32332537775916254,2.112577536232509,
0.4452714762913835,1.0,2.621223009477444,0.30181581445900973,0.24482850700649286,,1.852042789683192,0.34681657629688717,2.4745604609033545,
0.4026363865475569,1.0,2.9171970250136052,0.3338160304285807,0.24278631862881692,,2.0094491899204003,0.37315071748449014,1.7667053068527807,
0.4062153797841581,1.0,2.482553799216624,0.25617644319106836,0.2687343117005803,,3.525510236697663,0.3729451488706385,1.6921709205970965,
0.3818042111523407,1.0,2.4122242703235517,0.31200981011067835,0.25084344848633444,,3.2616479088321526,0.41295315681162004,1.5104831934476053,
0.3919063769773736,1.0,2.6122122421496963,0.3715578747486872,0.26645085481441777,,2.7872757277135283,0.3666099147233126,1.8853114211719493,
0.354112575775705,1.0,2.5038717567708044,0.37483168973026443,0.17356019615464358,,1.8599209497885414,0.3540236383312439,1.129755552335304,
0.21742801173926432,1.0,2.8022647240970286,0.3252256164850533,0.2421482709820968,,0.033934112206541724,0.34879767511678966,2.426366271975438,
0.3682764173067545,1.0,2.6419121998022272,0.3267284980775807,0.2597490887141468,,2.0636584911948437,0.3325910249325362,1.6662346000222992,
0.13726731480753435,1.0,2.654574487632233,0.3193780710636357,0.16003610509101657,,8.648470248964498,0.3298262234045451,1.7049884234669697,
0.4113574435681109,1.0,2.4412168772856635,0.3408350641345565,0.24609926827862963,,0.9718458177096614,0.36903781497399174,1.883545424165245,
0.3779977815103451,1.0,2.4855589710452866,0.3403415227616115,0.24384758623622607,,0.19433120660678213,0.3611956043850237,2.217642034850526,
0.381041052310986,1.0,2.503783069902813,0.3369651851033466,0.2781680264007664,,2.633710926767645,0.3495826582603952,1.8683239854376819,
0.39963293054112675,1.0,2.469422752595765,0.1974417760037499,0.17543076938323382,,0.3825479123770994,0.3234475359038095,1.487007185540806,
0.34911047849306515,1.0,2.830200454856996,0.34124392628379296,0.19861228042275086,,0.11727501401060746,0.33693844496984576,1.6613698078923806,
0.36228994794389596,1.0,2.3456186540269925,0.31371878164894895,0.25600305687287717,,0.014058239750412968,0.3339394175871139,2.223342354735377,
0.3958586981658487,1.0,2.8797127248861663,0.36793458729902345,0.23064575664829154,,8.420628660540059,0.3548880979386021,2.2329453815923683,
0.43372726579281334,1.0,2.61938884275012,0.36052516501722864,0.24362188207768876,,2.985469897240055,0.3963356889362902,2.051680689941027,
0.37580078562594793,1.0,2.945208160596046,0.32005980373591425,0.2665127601334544,,2.1508462001721087,0.3476218667698333,2.0993109025511663,
0.3979390191900651,1.0,2.7640950078790896,0.24090211861376898,0.258267922428625,,2.0411650547699653,0.34337461139161984,1.8931214813690413,
0.3681562348871625,1.0,2.5542514413912,0.34410627166281615,0.25880681001033123,,2.804994114222255,0.3474181326726917,1.8392411851277977,
0.37556968853593736,1.0,2.6722076515943494,0.34328848064590006,0.26474458277788154,,2.9591806894292065,0.3635999640458428,1.7117323019572321,
0.2322225958086155,1.0,3.00041761821817,0.308772508139222,0.25607808976824237,,0.01749760704065075,0.3400092286760133,1.606713900547472,
0.375933052850849,1.0,2.5147355648245786,0.45108501873836854,0.21054701100599515,,1.793582826004572,0.3580682533614185,2.6346062757948445,
0.4256482087283155,1.0,2.3537579166419733,0.20545960121971002,0.21712586991705166,,0.5262536560943019,0.3575638644330136,2.3092245791250243,
0.36721217907987524,1.0,2.6943653950758746,0.3646760353080318,0.2695746940543405,,3.5810811105117732,0.36432714713524467,1.7482295932334486,
0.3489610025029219,1.0,2.7615862634020383,0.22658296660169291,0.1743242375498621,,3.219414250388486,0.325311837212289,1.886304628329639,
0.33227335219554693,1.0,2.373647854870702,0.35064185793999514,0.13768992853607973,,3.1363198571994535,0.34125090793027696,2.070679964816554,
0.39782268323539316,1.0,2.8905477550759135,0.30742592066865354,0.2648054079048682,,1.9056235082600985,0.36462686012061907,1.5502968326710589,
0.36537035851081695,1.0,2.1858781111219394,0.3481392517559549,0.2673549213839183,,2.4663171257364374,0.34904784416021734,1.8634560883759685,
0.16721932100312442,1.0,2.50770636710137,0.3646004749963282,0.25631094005503885,,0.042257297280783576,0.3492797143585056,2.5578138765351306,
0.3590510395202331,1.0,2.1258306495405224,0.3957764605724672,0.25357363966499896,,2.3992542637818643,0.3460130036467666,1.918829225046661,
0.45525915397411626,1.0,2.5330575888431004,0.3570048043130294,0.24864327356947843,,0.3055808691294678,0.3330514585327831,2.1294444182076027,
0.21450704121057274,1.0,2.511606403930926,0.34673669408716296,0.2651374304803358,,0.15820772185327597,0.32288250381612477,1.7184021127712445,
0.36319377539592484,1.0,2.900172302667651,0.3274692369640431,0.12048309770402822,,1.7458244435604309,0.35736027008936455,2.153732148518115,
0.375576795714144,1.0,2.4906104356542995,0.3401627712291615,0.24123849154592586,,2.422431415038724,0.33581698366897006,1.2659530301183763,
0.3720444786224142,1.0,2.685644187482537,0.4034195146853634,0.2421940407178148,,3.653181543001838,0.3446070797025221,1.8115032541874125,
0.37076565156299024,1.0,2.8454323853743473,0.3361087497498036,0.24498292945660238,,25.11574997551484,0.34120943116939223,1.969940812082324,
0.36761022230006163,1.0,2.73048252915424,0.34530108153768035,0.24160541142695466,,2.446909310669542,0.3305908920181126,1.3716623234710703,
0.41454560098391213,1.0,2.5341991593648183,0.31542687182734025,0.23927124901590072,,2.184912770797697,0.33161761382457994,1.7888660508326049,
0.3873484315092487,1.0,2.5948278867682895,0.3529907978176661,0.27117347509703355,,3.1268118562161655,0.3980270315823457,1.7761650248633338,
0.25910878392625436,1.0,2.3195681727607695,0.34663934048124784,0.24812446374841354,,2.242546683352223,0.34903902358428224,2.0223069463347914,
0.3657376422792592,1.0,2.3047831706356288,0.2611463185869521,0.1800788086037261,,3.7936015310735796,0.33966173826750573,1.7435638949957046,
0.37819316516833684,1.0,2.4881912628003104,0.3763616569026729,0.24288017440313941,,2.3666768809117538,0.3347327880809224,1.9103473511081457,
0.38803656795347863,1.0,2.581002677390708,0.3206276986517244,0.1615289250219808,,1.7636237711978093,0.31805869105657564,1.98707298862374,
0.3729133656433858,1.0,2.1561417470764845,0.35983592418276783,0.25375975534521045,,3.9322971621910225,0.3799433079461855,1.9312347848268336,
0.3888653928766262,1.0,2.2014118985628497,0.3513629621616286,0.2581199938778916,,2.5649990414995623,0.36059898542809077,1.9854612699290441,
0.2969514071834711,1.0,2.170928396890854,0.3113320422557341,0.16633390621425456,,1.183832297411904,0.3240549605001877,2.2207565313676043,
0.33999043533280693,1.0,3.0109134134179403,0.3659451790213628,0.23875159546811298,,0.022629408536638005,0.32703695517380055,1.3533271585362676,
0.35884346731052447,1.0,2.2933378082292926,0.31879028675496307,0.23308019775380506,,2.0833133780179938,0.34370177084597736,1.8724299941930922,
0.37332325438401237,1.0,2.290872728162165,0.28301659711191623,0.24799576902889484,,1.3573163939375024,0.35766194058544154,2.2820815125325105,
0.22852858515244315,1.0,2.020121936731807,0.18399885640016292,0.18319357022955082,,2.373835710722082,0.3437477199862551,1.8739766440573518,
0.3935441176646252,1.0,2.3572535886695984,0.36248184379630094,0.24911406558696186,,2.2849542348592133,0.3961717016673356,1.8341830717158085,
0.36670936186402847,1.0,2.2833171011084343,0.3301507276960929,0.2398212611001588,,2.431656116864545,0.32029535817063315,2.0165430536265476,
0.3520157243703314,1.0,2.7001708926962738,0.19365809680253657,0.2561422286374624,,2.125232540950417,0.35290553186572315,2.408036414402654,
0.4227977716505876,1.0,2.6995029895716325,0.321763165976624,0.224071485203037,,2.2387849043121397,0.3586326523985904,2.1673086190857975,
0.39195746093516215,1.0,2.737206472072446,0.35596437249554913,0.254769506240498,,2.4995776318258884,0.3650174279065013,2.1912893536672766,
0.43502936762817673,1.0,2.893437645944808,0.25725373336522306,0.2304214732660592,,1.9952116442461054,0.3295586721903388,2.0286359570960473,
0.3954460667278773,1.0,2.5555472808196766,0.3354405695224429,0.25621743402345853,,1.352218721298387,0.39505845364422437,1.766883697467524,
0.3848753411752772,1.0,2.3946305838230786,0.38916777571325817,0.251557442179634,,18.165951468332427,0.3349408293159459,2.054602440412182,
0.4474223377206915,1.0,2.265726799313073,0.32799599738723234,0.23062444122630382,,1.8889454674995487,0.32556971999953155,2.568889619536476,
0.38044671435889343,1.0,2.336843727139794,0.34665974503283536,0.11611922231321382,,6.133444848056143,0.3789999085641142,1.8831430480758449,
0.44221225109351403,1.0,2.345748504893491,0.32419531482800557,0.2796236697080876,,3.060812505546102,0.418844819501656,2.267763622819634,
0.36666446683655746,1.0,2.6422964765147183,0.33656789373206975,0.22116565433780172,,3.794174429276107,0.34139017217448,2.1748066089652975,
0.3584519858928748,1.0,2.0505620144464243,0.3905676678448093,0.1970603683148617,,0.2732188628931446,0.3769495046897246,2.05052206611953,
0.38263477800990897,1.0,2.66184652178674,0.3503214419601895,0.24410910713296088,,2.3935563377757707,0.3958988371958698,1.6479200287792468,
0.3572955726622459,1.0,2.447995914456672,0.11606712961539942,0.21869247447385437,,0.7356601757398681,0.34464039031358285,1.9232566243844316,
0.37140655348284773,1.0,2.6044137553881535,0.3071931002367216,0.32110602586226367,,3.8823088133946424,0.3556436188586613,1.8930742825375022,
0.4440222938606107,1.0,1.867990728388595,0.37196384463847165,0.14122245454859014,,3.5412486434663952,0.3557688424667551,1.846464682202127,
0.34444675915022055,1.0,2.666552844341803,0.35678755068892354,0.116048579947204,,2.2951785772323987,0.3954352116837133,1.2822774272398676,
0.2846994886902854,1.0,2.389760713941515,0.34129881342404617,0.24985461999412775,,0.157496752087579,0.35494518871894126,1.97174824665772,
0.2894892264603421,1.0,2.170488687891421,0.22019088085323948,0.17938661467406528,,2.9917386119685228,0.33291107616888527,1.886199174373322,
0.3863252667255202,1.0,2.4290412654318887,0.3168967508393291,0.3589119353476025,,4.360917258346962,0.3553690392555037,1.37723761139286,
0.4326408628046554,1.0,2.765493357080275,0.34633102229374396,0.254200936722528,,3.713311465243563,0.3548729518243783,1.7544774429515448,
0.38141298982584265,1.0,2.5460970953089013,0.3072980363349239,0.253595166762018,,3.628844335182351,0.37477800061946503,1.627590080275911,
0.34782950994806555,1.0,2.3351638842306244,0.34013435044572693,0.24218488265800167,,0.44773607602378435,0.3451134059843407,2.1660842431773983,
0.3588306903395126,1.0,2.729512138159177,0.3208642237192727,0.20918142576483534,,2.1881923453516174,0.36250100709345817,1.5705187014550233,
0.37996821302657846,1.0,2.4020210172217094,0.35585698587641423,0.27982105714420125,,3.515242707315787,0.355389999003604,1.9931262688450044,
0.38818563929321376,1.0,2.3844979909323363,0.337404407654855,0.3951062045636693,,1.947804805986771,0.3376341793353341,1.9186129088330601,
0.4069139478691969,1.0,2.2221734037617713,0.33744524539521475,0.285987493947145,,2.6103204680388785,0.3506991488086967,1.9380202617259628,
0.39298141959863353,1.0,2.372367539390895,0.3071598839304543,0.2325236833784835,,0.4116213358829146,0.34363134133850076,2.1558772600662284,
0.3989466434708103,1.0,2.2737925776558976,0.34454825027084035,0.2594881972760672,,4.5885743411752395,0.3546482022764854,2.261371863002051,
0.3809822415886951,1.0,2.7130470120810113,0.33518290398016964,0.20037325439115844,,2.7023676531075576,0.34754585484155187,2.2115956422757748,
0.27873931877340824,1.0,2.56424476735336,0.34198910865319687,0.14634857882226326,,2.7617366801942267,0.3389628054064683,2.078618842105713,
0.41184769763831586,1.0,2.232690708202062,0.34355040111992674,0.22467319944957062,,2.6888460214756504,0.32509558970685826,1.8022106931667639,
0.40131867938659194,1.0,2.4630324983640617,0.3312081114997067,0.3313733423288031,,1.9739674192416996,0.34918456297924744,1.965080869684813,
0.38385591291326543,1.0,2.7131046960148417,0.35444941890129034,0.2590946878530206,,2.5905291026497035,0.3798340184495593,2.0015492329262963,
0.18763504960441252,1.0,2.374373449702099,0.33722144009507704,0.24636327499886745,,2.529662968810592,0.36020928007500497,1.8922064700239674,
0.28227293444851753,1.0,2.590641345174321,0.36116382680481485,0.20952979517744977,,3.0228047959360222,0.3481767694292264,1.6437597018741772,
0.40781607945141213,1.0,2.377406646502358,0.3666150004065724,0.2245135777224467,,2.060823454332199,0.3769765763632691,1.8554600414607898,
0.2249819764586796,1.0,2.4030738408829366,0.33954321377943325,0.27373036448324795,,2.8927902793283313,0.3369018813363968,1.8582548183921686,
0.3595564561164275,1.0,2.498160910167994,0.31557488848364834,0.2485327160930439,,84.59420360781426,0.32053661345392304,1.6690385646533217,
0.4312253056686826,1.0,2.5074228694626624,0.3612016430183179,0.15955324220586292,,1.7302265342640895,0.4024925144773419,2.101776140490908,
0.37689264124260446,1.0,2.341561054973917,0.3515157951727504,0.24408173929467067,,0.9762656510887943,0.35980616889602723,1.759210130673381,
0.36599993646358736,1.0,2.4417669569378937,0.3492793677578482,0.26289948103062816,,0.016734008209417867,0.3235330508517994,1.9682182152852215,
0.43411820365483333,1.0,2.8796533078212962,0.3236416566914053,0.3229713350737651,,0.2449333107725723,0.34808295830412284,2.0309716381764535,
0.3790286858924484,1.0,2.5195229495225973,0.35248687280786717,0.24240117288757115,,0.05790093585320474,0.36889684628998676,1.9860158815751756,
0.33238082333005975,1.0,2.6021848902313196,0.3265754374474188,0.24906551262316515,,2.1656126484485365,0.36014104684993126,1.9563082938494114,
0.3838952527339696,1.0,2.383464543579031,0.3559941307995464,0.25682428191698675,,3.8333921595983433,0.3882801400637689,1.7795942098487902,
0.4164259342214115,1.0,2.5238200026582374,0.30895983347249223,0.2636644558683577,,1.938601630621751,0.3510095856306345,2.290110505469997,
0.37545424482384054,1.0,2.637479725404026,0.11606712961539942,0.20452176300903394,,24.376061811219483,0.3257012401988983,1.1162549970789235,
0.3570108578919133,1.0,2.526154440357469,0.3041815909538361,0.35347803672759853,,0.7113305749024766,0.33706301050286064,1.9994073492415982,
0.38325952221452797,1.0,2.551995421098947,0.34710720290545416,0.2752222424914117,,4.123694065656596,0.33653020320848187,1.940001266077131,
0.36292657708525244,1.0,2.6811683775399064,0.36633369337937244,0.24535883959067295,,2.587887199710811,0.3210946609626637,2.106402905812674,
0.3662678143408166,1.0,2.4804199787711076,0.3336444454730096,0.22226828450557418,,2.2794299525785,0.3314696025712378,2.2568035891445724,
0.3720663800364148,1.0,2.6799939374850505,0.3081846045620529,0.26496800944527055,,5.491961463340101,0.35184156869186567,1.896472613849033,
0.3857568100777659,1.0,2.6023183564562538,0.3518564961627835,0.26365482994858863,,3.2619195792037146,0.3574148163624216,1.9463269644082908,
0.39786012623546724,1.0,2.491649814358724,0.31031448044453236,0.2436721884715602,,3.1548229496475684,0.3256858383069531,1.8184225767784379,
0.36922428464826135,1.0,2.5466437038924483,0.32514585903199217,0.2605205066483315,,2.8309221104676325,0.32874089646369853,2.050231380170999,
0.37310457742398795,1.0,2.638190494354175,0.3822121514832587,0.17740029478123262,,2.3144092956688778,0.3288504848109408,1.913963075195246,
0.21892300408252058,1.0,2.297167510757714,0.3289775131454067,0.24625895967646816,,1.3663004879868133,0.3697514232119256,1.5487869409688007,
0.387680241594064,1.0,2.5513372574089557,0.31480038291368095,0.244807411074997,,3.1302122329767106,0.4254462090855364,2.1223626097805184,
0.3931124303081426,1.0,2.380197462153621,0.34392457758242534,0.24127862779433445,,2.3509560831338443,0.36503240509585666,1.8422844669374836,
0.38062488345959056,1.0,2.4763186035261504,0.34439778502636237,0.1737269935825584,,2.5306486378521877,0.35190182532559744,2.096627821208883,
0.3585721903898017,1.0,2.1164901506921217,0.3156715800648471,0.24362816999577344,,0.8640364610728205,0.38776003597789643,1.8102577584753594,
0.3969943702224712,1.0,2.79438302131693,0.3347344850482004,0.2606602441232928,,0.05154100786114232,0.34238184608106836,1.7695417844512602,
0.3846924460328925,1.0,2.3797402030962376,0.3369180876083066,0.2500588395274145,,3.0377381419056895,0.37850535780370426,1.955012947631451,
0.39882855263490147,1.0,2.3995587492803994,0.36070552511939197,0.25634453316764305,,2.1581172487067075,0.38011599841831006,1.8320324022226586,
0.126134667282353,1.0,2.8914098244719746,0.22664392920772605,0.11418981292483675,,0.47380520202446785,0.3281866875300363,2.3196707377499433,
0.3852660683956495,1.0,2.3820851307932274,0.36287972952556213,0.2572039742279725,,2.9530517216199548,0.3473289646842214,2.0619022973459487,
0.3604495478587762,1.0,2.5639937624212696,0.35168307060697884,0.24395383180326805,,1.473207175257154,0.36878134763480663,1.7750469725437905,
0.3869077817118814,1.0,2.437722967254496,0.3615412753605399,0.24738451086040497,,1.820206667711868,0.37868920637735737,1.7654733426905227,
0.3779251018345006,1.0,2.778326483049712,0.34278308204060326,0.25340445046700316,,2.4757844182795865,0.3275272954212981,1.9256463553785181,
0.16924764321473193,1.0,1.8867412290741084,0.4054572260857406,0.2539608617403092,,0.6547811738457952,0.34635832179574105,1.4678985007694612,
0.3771485732639566,1.0,2.420963031743547,0.3449417625640423,0.17761803202309062,,1.189658933011973,0.33010853773506854,2.285073633664754,
0.3839135039495437,1.0,2.6387581247849616,0.24481486772121658,0.11001972963492822,,1.987470118771151,0.3323133996259518,2.1989283082569444,
0.35934704386004973,1.0,2.588793576347153,0.32535135238519647,0.13736971876661305,,2.4597674479908838,0.3257028565097874,2.667833889269986,
0.3775782335202696,1.0,2.1721996298835555,0.34609460187606544,0.2665706395902507,,3.244296048868355,0.3574458786090052,2.4164588436408514,
0.3863155308461027,1.0,2.3980798002926176,0.3631823238732844,0.34527664669701097,,3.7081434938956175,0.3564892898971531,2.025388137791294,
0.39388538851020266,1.0,2.4561555572146654,0.34229017277345913,0.24084793915738917,,3.5046583766782997,0.3534467323474534,1.6585274016401428,
0.3998683821353275,1.0,2.2088970964085246,0.3494579721823634,0.25753808526829086,,2.222891456055232,0.3806544729283935,1.434882316929885,
0.37079205761098866,1.0,2.730445058054297,0.3935306368649095,0.24579761853470664,,3.529742900497522,0.336978848832313,1.6792749386823813,
0.37123097015634643,1.0,2.7510743024782816,0.33374999246077575,0.28590552053765855,,2.2965868812456063,0.34542423458487087,1.9393939422998825,
0.3297152801903166,1.0,2.5933078337815387,0.33560016380438096,0.2581181893695244,,2.9717325390741514,0.36259102124380543,2.4371010705052583,
0.37588793593918424,1.0,2.5409551799273298,0.3529622660966088,0.2665899463166526,,2.279276364642941,0.32308214733193036,1.5455467567703944,
0.3675736904774158,1.0,2.6874585638759916,0.3336983383157267,0.2305206000307801,,3.46923635966047,0.35258506219959024,2.03678662034335,
0.38129265962798375,1.0,2.2412623745564493,0.3636896054493754,0.16108971973592212,,3.084573686386431,0.3817478257862052,1.8476616615076034,
0.3300544093428472,1.0,2.668051916612274,0.30709426900930814,0.2338294700608261,,2.2394167562276204,0.3278486202502806,1.2261393355637924,
0.3939279246027913,1.0,2.927718270666343,0.26433707658807065,0.12426120007234379,,0.008857921400873566,0.32919339871852127,2.087183689933314,
0.3696955541334246,1.0,2.2790018768826394,0.35345498552124555,0.27051367895373324,,3.692360091320693,0.34152152495532045,1.4089063499636514,
0.3584616566165546,1.0,2.146383608641513,0.34405558194355373,0.24837330651355446,,1.992058674509929,0.34652929532831983,1.6015562503519036,
0.3814349140839018,1.0,2.6065623550474464,0.3496065467274519,0.20185324584683043,,1.498444443148845,0.3338051896079703,2.1380574568349897,
0.3823499865268338,1.0,2.1655154464349704,0.355271481377286,0.2773918224475028,,2.3342056016818606,0.3427025383892856,1.6805167324886903,
0.3384177522477141,1.0,2.3582804915445106,0.11606712961539942,0.18527789898342448,,0.06657099219908841,0.3202844197052053,2.08995371219424,
0.35717122559324477,1.0,2.618302533068456,0.3429314164139666,0.26466994735498783,,1.973100986820811,0.36063624477993256,2.2532930704434904,
0.30770931961358894,1.0,2.5911124008545534,0.33924788225716074,0.10710859836074045,,0.12650567203725566,0.3340594593753506,1.9585286255476466,
0.31910354880757025,1.0,2.5994242927960687,0.3071147956279291,0.17766682441936923,,3.8579828887740972,0.3605487665694491,2.6092302409994415,
0.3751826235004426,1.0,2.5944513466565207,0.30747332485468504,0.360629528623705,,0.0013831148258765193,0.3417707634303063,2.6619919175063202,
0.3795767393628493,1.0,2.728515338014042,0.33294284028530585,0.24898382755614137,,2.5707674787945503,0.3690353920291061,1.968161590479418,
0.3866193149148034,1.0,2.4046419166287722,0.32400066456221965,0.2745879015075261,,1.522549234967033,0.29617754380706046,2.2701295949961886,
0.3834412452586051,1.0,2.3407055833853914,0.32658191175256807,0.26987381632588864,,3.664492322868557,0.351280631343448,1.9238273066759393,
0.3683283086674415,1.0,2.4085830321863546,0.32659804086294153,0.24179483633519477,,1.4089008427545475,0.3731953987493245,2.127143259153652,
0.3594290209683477,1.0,2.638334181736249,0.3345597489972495,0.24155591073518648,,1.2274289675787988,0.3430117165291424,1.4905660305573243,
0.36261440295111813,1.0,2.773470407589265,0.29594052818365874,0.23600194434726948,,63.37878992458065,0.32209523326128187,3.430736371900072,
0.3841958636888616,1.0,2.5911622280999356,0.34610959834509825,0.24116469513675795,,3.20862704372769,0.38267380487925046,2.4247486886983216,
0.3843685993636399,1.0,2.48483843418,0.35856836428364525,0.26164596487472436,,2.8036808599844125,0.3812701492105189,1.8481281639682798,
0.3966828854231611,1.0,2.5274878368152174,0.34098875417717056,0.2620541456252337,,2.265162458733629,0.36978922058775654,2.0018912197225958,
0.3625441434825734,1.0,2.311466096235783,0.34398805686923495,0.2454064202230615,,2.322279196131585,0.35526366582884966,1.7774149236333179,
0.374659004719967,1.0,2.479973514933253,0.3316663367335795,0.3621645805628083,,2.4529643478085417,0.3390763928634893,2.0838694098796675,
0.4295134454846865,1.0,2.147564761221945,0.35386913709986356,0.214547698680872,,2.009932777421147,0.3253787162660083,2.1859112712507547,
0.37081200825624694,1.0,2.166823695369551,0.30093961050775025,0.30528446471569526,,2.651359833331176,0.34223863050783027,2.2834373445642058,
0.37661938052101496,1.0,2.4063592623261902,0.34935640106776517,0.25010255321249414,,1.726760742134993,0.34597481708037775,2.325431190019701,
0.3745013397821261,1.0,2.563433308758611,0.34425530319511494,0.2567625704032073,,2.716917244515207,0.34044621168819633,1.7718584442564458,
0.36490734547517356,1.0,2.3020481398170882,0.3072294978088784,0.3141497056118324,,1.7922931970926739,0.32342521970069127,1.7177705355291863,
0.3981589866524922,1.0,2.2953056971586303,0.3285656584247321,0.22317704620324394,,2.051508560301554,0.34506414126182794,2.135085043555555,
0.3750204808511172,1.0,2.5780321626160134,0.3207626331229689,0.24122353735722787,,2.759337021376825,0.34080572256597996,2.0896721596540337,
0.3904943869902267,1.0,2.6395048134748103,0.3444517610918667,0.24052606395902415,,1.9585395956428544,0.3688936412005359,1.6985416743600485,
0.34390180559059624,1.0,2.405564950446378,0.35913352221783884,0.25059694252410547,,2.8051074080387735,0.3737864231226475,1.824868610401892,
0.38502844822944343,1.0,2.5741455375195113,0.11606712961539942,0.13678784225601548,,88.89101418510995,0.34045793881870023,1.1693956789213142,
0.38297293563829626,1.0,2.3558261119606843,0.3424841875485958,0.17258917607690039,,1.8659198126942793,0.3445486380509416,1.6531448787334475,
0.37645001259372507,1.0,2.59518572939205,0.34667208562661045,0.25096365591312314,,2.0987454052306354,0.3648611032122306,2.1492436842665175,
0.34518627160739973,1.0,2.443481539764054,0.21213101691982258,0.24642366455716283,,13.607908148839908,0.3304004232031508,1.4025069272446786,
0.37740184624135764,1.0,2.652038008388918,0.3093743408325084,0.25889327250678046,,1.6369658536853655,0.34439564854842053,1.7876561644743656,
0.39677957223023014,1.0,2.5327053752224025,0.3361571918482665,0.23045861524047853,,0.026879424019476194,0.33301884537744686,1.8643697661349707,
0.38113793526851,1.0,2.331864904258211,0.3208232795965283,0.10048114223604376,,3.383699000098966,0.3504668046818884,2.0566452483877207,
0.40672425618548036,1.0,2.6139800488748706,0.33271744322409336,0.1990078980669657,,2.381411274948595,0.380430820956216,2.2341000059537226,
0.40767026546163315,1.0,2.225567682300582,0.2784656821310243,0.1721877397470272,,12.842097348388284,0.3264905265845727,2.268713984579379,
0.3979263138955694,1.0,2.340461253291019,0.3393012761333673,0.24566059983136926,,3.7954456159835397,0.379508596918058,1.9939780018080955,
0.4028355089815534,1.0,2.401260674525547,0.3710359487940828,0.285281702423969,,2.3548888866903366,0.4232858907535974,1.9434487522319959,
0.39112048421223305,1.0,2.3516554737690005,0.3386866900977341,0.3050597023673067,,5.837072534977007,0.3553590975398013,1.8459520622595151,
