menus_1,menus_2,menus_3,menus_4,menus_5,menus_6,menus_7,menus_8,menus_9
0.0026969393,0.0128132505,0.0023303286,0.004955036,0.0012617307,0.015849132,0.000923043,0.0012162965,0.00934839
0.0015166758,0.02390607,0.0033855252,0.00449333,0.00065891375,0.016213447,0.00066671695,0.009740501,0.0073056617
0.0032834169,0.012400732,0.0011878025,0.0032919154,0.0007714906,0.022937529,0.0010094681,0.0011967415,0.00697171
0.0020020744,0.01743233,0.0017075205,0.0045430376,0.0021678838,0.019532358,0.00077008514,0.003165654,0.006031418
0.0015630784,0.020065507,0.0011938888,0.00397585,0.0021025676,0.022028724,0.0006135362,0.00645217,0.0041799853
0.0018087142,0.019875012,0.0010286754,0.0027085622,0.0004411766,0.02532886,0.0006432606,0.008126273,0.0042220387
0.0024761672,0.0114271585,0.001147448,0.005184885,0.004675893,0.018430874,0.0008086012,0.00093191734,0.006049825
0.0020642055,0.019442515,0.0016020997,0.003254104,0.00056758476,0.022356175,0.0007687353,0.0054463013,0.0058009755
0.0018542963,0.018180374,0.0010204634,0.0033640729,0.0012200839,0.023951683,0.00066986965,0.005072458,0.0042997575
0.0025988286,0.014448328,0.002104957,0.0035784505,0.0003374207,0.017875642,0.00086323346,0.0023493706,0.008518518
0.001383657,0.020498661,0.001564821,0.0044187536,0.0017262626,0.01865477,0.00055822905,0.0077281883,0.0046497555
0.002488495,0.015575113,0.0012387831,0.0026806886,0.00024968584,0.02311979,0.00079506484,0.0036057318,0.005985423
0.0020467173,0.009089962,0.0011606904,0.006223436,0.0042339833,0.013581109,0.0006132217,0.00077268475,0.006195644
0.0028624253,0.014338304,0.0019383803,0.004786805,0.0025211722,0.019445056,0.0010373624,0.0012401745,0.0080866935
0.0014617711,0.019785669,0.00145225,0.0042998698,0.0017560532,0.01929899,0.0005775055,0.0068029095,0.0046123755
0.0026734634,0.014075931,0.0013011248,0.004250777,0.0025748205,0.02172077,0.00092672167,0.0014471055,0.0062649874
0.0024062698,0.015480114,0.0020751404,0.0036897964,0.00043729125,0.018193163,0.0008308099,0.0028049466,0.00792095
0.003001391,0.014130668,0.00165221,0.0043173414,0.002122853,0.021114431,0.0010547609,0.0012348391,0.007575793
0.002207222,0.007442143,0.00050969305,0.004550298,0.0028666025,0.016994078,0.000553759,0.0006464728,0.004295899
0.0018991603,0.034625307,0.001807783,0.0033909483,0.0028314067,0.0326493,0.0009670523,0.012558881,0.0045950697
0.0020698772,0.015464649,0.0006274449,0.0021951601,0.00024662382,0.027359063,0.0006178829,0.005446079,0.0037326263
0.0025718624,0.013727554,0.0021300754,0.0043988996,0.00088228134,0.016941784,0.0008801776,0.0016714367,0.008532233
0.0024130314,0.016147016,0.0020632176,0.003366683,0.0003025364,0.018917046,0.00083061156,0.003350882,0.007835308
0.0022580172,0.014468712,0.0011353003,0.0046201847,0.0042805797,0.021296386,0.0008025011,0.0017369649,0.005281194
0.001727374,0.016154153,0.0019768917,0.0044123083,0.0007655076,0.015824242,0.00062374695,0.004139673,0.0065415357
0.0019320447,0.019870622,0.0014976078,0.0029475004,0.0003515247,0.02252424,0.0007044761,0.0071448223,0.0054395148
0.0022132788,0.015126039,0.002445738,0.005287038,0.0018108548,0.015856778,0.00082760985,0.0019815632,0.008247775
0.0019590894,0.016501008,0.002296441,0.005852263,0.0037652995,0.016280714,0.0007817683,0.0023340853,0.0071885586
0.0024521928,0.0106823975,0.00043216653,0.0033313325,0.0027145026,0.026017634,0.0006895672,0.0012337228,0.0035235975
0.0022751593,0.017541299,0.00081308535,0.0021581529,0.00022638838,0.028796053,0.0007265072,0.0059160558,0.004303203
0.0027433673,0.011453427,0.0023371987,0.004430534,0.00048616203,0.014579407,0.0008586326,0.0012124365,0.010073906
0.0029188527,0.016300512,0.0009735188,0.002637972,0.0006308354,0.0290891,0.000967114,0.0026948496,0.0053240554
0.0021985322,0.019117732,0.0010663978,0.0026381589,0.00046737128,0.027077898,0.0007728424,0.005682684,0.004732706
0.0017909213,0.01391894,0.0009667621,0.0030207613,0.00030247413,0.019271309,0.00054334593,0.0044999067,0.0047192136
0.0020422188,0.013560013,0.0016026832,0.0058293226,0.0048802365,0.016483335,0.00073923613,0.0015317892,0.0063601616
0.0018353724,0.026726177,0.0015976507,0.0035039198,0.0018444951,0.027178893,0.00081907306,0.0089438455,0.0047289105
0.0015884528,0.015902929,0.0010170082,0.0037951083,0.0011577031,0.019621542,0.0005455095,0.0048097437,0.0042604553
0.0030936883,0.013107342,0.00077892066,0.0023603693,0.00031755603,0.027614417,0.00089184364,0.0020377785,0.00529733
0.0026213424,0.019644761,0.0011698495,0.003109795,0.0015157503,0.029508727,0.0009931198,0.003437313,0.0051671676
0.002468704,0.01984803,0.0009768506,0.0018856127,0.00012214895,0.030981833,0.0008146574,0.007608911,0.0047807796
0.002427264,0.014235689,0.0011695854,0.0030218055,0.00040112014,0.021669537,0.0007635208,0.00279352,0.005875618
0.0025625632,0.0135568045,0.001937141,0.0040000007,0.0006083209,0.017411238,0.0008488856,0.0018489672,0.008165469
0.0021485933,0.012651088,0.0013178067,0.0041706506,0.0010198166,0.017412985,0.000686808,0.0019679533,0.0061614425
0.0020240087,0.017440988,0.0024072235,0.0034192903,0.00020554062,0.017052975,0.00071670633,0.005222444,0.007820035
0.0020916357,0.02102387,0.00089956255,0.0024316926,0.0005239804,0.03050641,0.00075425045,0.007468755,0.0040271245
0.0028879205,0.017183432,0.0012770005,0.003935235,0.003797705,0.026970526,0.0010966104,0.0017787386,0.005847992
0.0022510223,0.01444302,0.0020904199,0.004842309,0.0014047821,0.016462468,0.00080391666,0.0019663863,0.007756509
0.0019527216,0.015771868,0.0025572584,0.006818644,0.0060604797,0.01496046,0.0007930061,0.0018374835,0.007705343
0.0023846691,0.01759204,0.0011946782,0.0026990767,0.00037668963,0.025299767,0.00081174297,0.004428584,0.005433485
0.0015317315,0.0137857795,0.0012156386,0.0038305344,0.00048533763,0.01584928,0.00048634206,0.004509889,0.0050383057
0.0016319676,0.020953154,0.0023904615,0.0036595038,0.00034699845,0.01754645,0.00063762744,0.0087739,0.0065569803
0.0024830974,0.012395758,0.0014322393,0.005517565,0.0052378853,0.017995723,0.0008594679,0.0010006417,0.006663589
0.0029804828,0.014868922,0.0016731914,0.003958651,0.0014588251,0.02181563,0.0010493641,0.0015165291,0.007520668
0.002307786,0.016429272,0.0015474204,0.003944024,0.0013593801,0.021063754,0.00083779055,0.0026995044,0.006236526
0.0023045638,0.01855959,0.0041549043,0.0030267385,4.813775e-05,0.0154286,0.00081905833,0.0062634377,0.011444873
0.003603442,0.01572859,0.0007993974,0.0032481102,0.004422607,0.03459719,0.0012680112,0.0012123615,0.0050087273
0.002489654,0.014666507,0.0014101813,0.0026635462,0.00014935143,0.020860165,0.0007679343,0.0035188808,0.006696406
0.0026072692,0.011634534,0.0018780832,0.0048743975,0.0012878556,0.015702588,0.0008436619,0.001103651,0.008438422
0.0016651913,0.022964198,0.0014029586,0.004260842,0.0037739738,0.023896776,0.00071885955,0.0064310883,0.004406943
0.0016916493,0.018506773,0.0021440797,0.0043786312,0.0008942947,0.016911402,0.0006534611,0.0052623716,0.006420375
0.0016049142,0.017523402,0.0012341529,0.0031615219,0.00036900572,0.019739218,0.0005505434,0.0073475935,0.004732848
0.0029277995,0.010776915,0.0019108936,0.003736254,0.00027608578,0.015677786,0.000852624,0.0012029324,0.009531979
0.0019623477,0.026889,0.0012302505,0.002904119,0.001344377,0.031631414,0.0008408361,0.009649811,0.0041830526
0.0029883548,0.0123805655,0.002169058,0.0036177335,0.0002780323,0.016872197,0.00092834374,0.0014936144,0.009795275
0.003108502,0.013183303,0.001837014,0.0037496344,0.00065332564,0.019485328,0.0010138786,0.0013504712,0.008634241
0.003056885,0.0103092585,0.0012272357,0.003287133,0.0003446907,0.018652607,0.0008463866,0.0011060335,0.0075705783
0.0021238078,0.014649552,0.0012390852,0.004116266,0.0016748059,0.020021237,0.0007308589,0.0024024448,0.0055143447
0.0023151594,0.011112247,0.0012070186,0.0054930844,0.0046113846,0.01695234,0.00075229263,0.0009526977,0.006136845
0.0019959966,0.0154325925,0.0018817489,0.0048090084,0.001634619,0.01692997,0.00073019014,0.0026036124,0.0067419526
0.0017633842,0.018662218,0.000866274,0.0028128736,0.0006253429,0.025440086,0.0006127952,0.0070835925,0.0038427957
0.0017426768,0.035245173,0.0023541187,0.0037330273,0.0023829693,0.028274182,0.00091086805,0.014180464,0.005170404
0.0020186277,0.018399224,0.002524937,0.004074582,0.000585931,0.017440468,0.0007720054,0.0044036633,0.007680224
0.002638267,0.012709467,0.001029443,0.0026567387,0.00021566339,0.021862548,0.0007603456,0.0024195367,0.005980846
0.0030636922,0.015459466,0.0017001097,0.003464067,0.0007911296,0.02274497,0.0010629977,0.0018450033,0.007662244
0.0034844058,0.011945965,0.0014257113,0.0028953694,0.00024978016,0.021358633,0.0010162141,0.0013072664,0.008277127
0.0013889136,0.017998198,0.0015704841,0.0050521735,0.0024523456,0.01675624,0.0005430466,0.0053986902,0.0048793317
0.001865797,0.016749736,0.0014792313,0.0039461846,0.00102641,0.019255202,0.0006723089,0.0040355953,0.005567752
0.0023778377,0.018402833,0.0017356168,0.004908153,0.0054885973,0.022430731,0.0009763285,0.0022078792,0.006251939
0.002782826,0.015756829,0.0008432326,0.0023272266,0.00034878126,0.029204898,0.0008720933,0.003243407,0.004929993
0.001574341,0.019368507,0.0017873523,0.0035599843,0.0004133949,0.018170461,0.000585454,0.0081089465,0.005597835
0.0025063513,0.013040317,0.0008753013,0.0029721134,0.000569563,0.023170268,0.00075372774,0.0022167894,0.0051556667
0.0019953146,0.014767268,0.0028818536,0.007372509,0.0061516366,0.013645894,0.0008002815,0.0015084157,0.008558804
0.0014467356,0.023929225,0.0027074614,0.00467897,0.0012444492,0.017326072,0.00064266555,0.009362743,0.0061910683
0.0029254244,0.0153295705,0.0010409857,0.0026449338,0.00045695098,0.026947055,0.0009383288,0.002533078,0.005723589
0.0028385941,0.016647898,0.0009666359,0.0026189713,0.00061983184,0.02920494,0.000946967,0.0029357658,0.0052004624
0.002330924,0.013159424,0.0020338974,0.0051406207,0.0016877507,0.015738264,0.0008085246,0.0014958497,0.008000288
0.0022645579,0.015036859,0.0040604076,0.004802867,0.00034622705,0.01293686,0.0008183702,0.0025391066,0.011668205
0.0018931356,0.040489227,0.0018959516,0.002977656,0.0019970406,0.036399897,0.0010109971,0.018722415,0.004461123
0.0020458982,0.015254766,0.0020204287,0.004642174,0.0011588791,0.016517313,0.0007374595,0.0026397265,0.007189128
0.0022502933,0.014973922,0.0038500892,0.007859945,0.0062006046,0.01312166,0.0009323184,0.0012226974,0.010589247
0.002119878,0.020173868,0.0008510667,0.002319929,0.00041089655,0.030409811,0.0007392989,0.0072937026,0.004006543
0.0013641149,0.021404138,0.0028971664,0.0047519132,0.0007265478,0.0148271555,0.0005700141,0.009094555,0.0066637555
0.0018978124,0.016491842,0.0014733943,0.0038458526,0.0008836646,0.01923314,0.0006743534,0.0039795055,0.0056469804
0.0027657435,0.01294827,0.002114586,0.0039423364,0.00046808465,0.016904142,0.00089554145,0.0015932925,0.009082218
0.0029020817,0.014302047,0.0016332982,0.0032182152,0.00039954646,0.021020565,0.0009423888,0.0020409867,0.0076715066
0.0027586967,0.016593566,0.0013887488,0.0032810208,0.0009171566,0.02465872,0.00097219984,0.0024831493,0.0063173217
0.0022039823,0.017618991,0.0016771245,0.0035291219,0.0006833135,0.021010598,0.0008009086,0.003858086,0.006339501
0.003679353,0.044605296,0.00013487902,0.0007440116,0.0016307615,0.15808761,0.0015338997,0.02047764,0.0011803322
0.002490899,0.016327212,0.0015613292,0.0035095082,0.00079208764,0.021836264,0.00087788515,0.002765169,0.0065605715
0.0027300203,0.012067574,0.002986703,0.004686415,0.00044844087,0.013695749,0.00088944624,0.001295604,0.011393562
0.0022394208,0.013255071,0.0011176175,0.0047870367,0.0040563564,0.019849142,0.00076698465,0.0014984095,0.0054082414
0.0026408476,0.012942739,0.0021009922,0.0047772396,0.0012779618,0.016483814,0.0008988189,0.0013077435,0.008684587
0.002418146,0.015301841,0.0024539838,0.0047442717,0.0012142827,0.01684358,0.0008892192,0.0020001621,0.008600382
0.0020499795,0.022364734,0.000977519,0.0026094574,0.00075446285,0.030651836,0.00077724236,0.0077391444,0.0040581906
0.0020269726,0.020990957,0.00066628563,0.0024029114,0.00089491357,0.033840794,0.0007284592,0.0073269396,0.003292599
0.0023638671,0.011433624,0.001407577,0.005190806,0.002708386,0.016479325,0.0007674643,0.0010810453,0.00677937
0.0021261547,0.014435988,0.0033523636,0.0062493533,0.0018292747,0.013052701,0.0008071797,0.0017415589,0.009952747
0.0014627193,0.01688081,0.00068319956,0.0036228595,0.0022009308,0.023166101,0.0005105372,0.005697679,0.0031351682
0.0024529314,0.015930654,0.0015575769,0.0030821871,0.00034245566,0.021233968,0.0008216352,0.0033338955,0.0067011616
0.0021646556,0.015063088,0.0016578545,0.0055041397,0.0051196907,0.018342547,0.0008189908,0.0017171288,0.006360909
0.0036798953,0.014101224,0.0010790933,0.002922281,0.0009244243,0.028334837,0.0011843003,0.0013073892,0.0065252255
0.0024766487,0.01508794,0.00066501246,0.0018621882,0.00011518243,0.02906203,0.0007072223,0.004906123,0.0042666458
0.0020168102,0.023513043,0.0010456603,0.0027630748,0.0010138806,0.030770252,0.0007963994,0.00796551,0.0040835566
0.0026790905,0.015182082,0.0013671116,0.002815357,0.0002846723,0.0226886,0.0008606513,0.002927013,0.006582169
0.002957253,0.012842017,0.0031920113,0.0040843287,0.00025424027,0.014702052,0.00096389715,0.0015032915,0.012085792
0.0027060234,0.046409786,0.00028735556,0.0011434502,0.0020186314,0.10497967,0.0012549734,0.025599018,0.001596153
0.001988431,0.018414797,0.005441308,0.0052629937,0.0004314398,0.012535698,0.0008092391,0.0039592325,0.012074615
0.001476376,0.01799739,0.0012499153,0.00358074,0.000662317,0.019111183,0.00052810606,0.007416239,0.004501725
0.003232981,0.013919451,0.0009600304,0.0028865328,0.00082025176,0.027287424,0.0010195407,0.001607,0.00582761
0.0020986202,0.016924432,0.0022181566,0.0037803843,0.0004283491,0.01757773,0.0007553546,0.003967537,0.0075274697
0.0018894596,0.02412515,0.0013711773,0.0031298492,0.0010564312,0.02705954,0.00077654456,0.008408469,0.0046151285
0.0029284258,0.012904483,0.0007192975,0.002636911,0.00060316245,0.027284525,0.000860377,0.0018378561,0.004903286
0.002960362,0.010879789,0.0011474295,0.003613846,0.0007574431,0.019670822,0.0008643397,0.0010685644,0.006907183
0.0036074265,0.012936794,0.001190486,0.0028582783,0.00047974958,0.02506956,0.0010990949,0.0013009445,0.007205274
0.0026805436,0.011945826,0.0009894996,0.0046064365,0.0045205397,0.021299172,0.0008743035,0.0009639514,0.0056274706
0.0023922508,0.0125229135,0.0012203327,0.003781987,0.0008450924,0.018992098,0.00074754376,0.001794294,0.0061998265
0.001704342,0.015529084,0.0024607868,0.005919052,0.002126886,0.013857828,0.00065220863,0.0028193737,0.007349151
0.0037928917,0.010778933,0.0008921432,0.002260172,0.00015297519,0.025068685,0.0009900131,0.0012238468,0.0068472954
0.0022925537,0.014519755,0.0030687705,0.0073663276,0.0067435913,0.014223784,0.0009214056,0.0011662545,0.009433513
0.0023592208,0.009377752,0.0012667774,0.004930903,0.0013813141,0.014612903,0.0006806147,0.0008905899,0.006995973
0.0018646653,0.024100713,0.00083684106,0.0024359943,0.0007515287,0.032888234,0.00071718113,0.01062597,0.003457704
0.0014547969,0.028800746,0.004774379,0.005471335,0.0015307772,0.016005062,0.00074142,0.011025674,0.008006637
0.0017185827,0.017947836,0.0012995085,0.0034125212,0.00063001376,0.020507878,0.00061329885,0.0060631833,0.004907487
0.003129641,0.013864462,0.0018687877,0.0039645405,0.0010227174,0.020243017,0.0010653611,0.0013138183,0.008485123
0.0027022515,0.016605632,0.0008858757,0.0024250483,0.00043653118,0.029363293,0.00087815075,0.0034905756,0.0048862775
0.0020779625,0.012845034,0.0011399785,0.004406392,0.0018837075,0.018364027,0.000679227,0.0018817183,0.005471057
0.0021336388,0.012958659,0.002362308,0.0071642366,0.0062589967,0.01384779,0.0007985237,0.0011145832,0.008237049
0.0015519571,0.015497382,0.0022610843,0.0032471672,6.994844e-05,0.013579704,0.0004974804,0.007808423,0.007278796
0.002156046,0.011610188,0.0012650207,0.004535507,0.0013862189,0.016534423,0.0006748208,0.0015393684,0.0061905487
0.002182889,0.016992614,0.0006746369,0.0019739678,0.00017249917,0.029583659,0.0006674633,0.006602442,0.0038631398
0.0034955137,0.013261321,0.0014161692,0.0031034534,0.00052335445,0.023372065,0.0010990138,0.0013302147,0.007786834
0.0019414277,0.009269878,0.0014712211,0.0070121014,0.0046566217,0.012112346,0.00060338835,0.00078851683,0.0069054663
0.0018348817,0.017971924,0.004256228,0.006553297,0.0020372448,0.012984166,0.000780937,0.0029999772,0.009867796
0.002006564,0.018538352,0.0012865498,0.002874434,0.00037359615,0.023161022,0.0007036622,0.0060613933,0.0051857852
0.0016737562,0.0165766,0.0012435456,0.0043669986,0.0020727392,0.019251605,0.00061261276,0.0039829058,0.004755112
0.0038539737,0.011711114,0.00082487543,0.00232343,0.00028536853,0.027960418,0.0010616882,0.0012315192,0.0062772064
0.0019063987,0.016714841,0.0019913788,0.0047825812,0.0016257439,0.01719271,0.00072314363,0.003204178,0.0066284
0.0028624348,0.013811234,0.0022696243,0.004342409,0.00090707466,0.017658537,0.0009876485,0.0014348987,0.009216943
0.001833394,0.017906457,0.001128408,0.0032957508,0.00080738787,0.022540897,0.00065180165,0.005404193,0.0046126186
0.0021989336,0.013924584,0.0011260373,0.003003779,0.00032036396,0.020404099,0.0006769606,0.003255591,0.005599409
0.0029613925,0.013483858,0.0017606021,0.0042876564,0.0014877801,0.019632718,0.0010112735,0.0012320987,0.008034392
0.002523585,0.014029459,0.00084361405,0.0027135166,0.0004709252,0.025081497,0.0007697686,0.0027001093,0.004933702
0.0018313167,0.015095993,0.0022390853,0.004918159,0.0009793518,0.014695995,0.0006600586,0.003036032,0.007364187
