id,month,n_seconds_1,n_seconds_2,n_seconds_3,carrier,devicebrand,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,menus,menus_1,menus_2,menus_3,menus_4,menus_5,menus_6,menus_7,menus_8,menus_9
8028fadf541effddd20efd3c1,10,1463.507,732.135,87.06700000000001,TURKCELL,Redmi,0.0735766299126154,0.6571320006056017,0.4473386256857382,0.4500042132445103,0.9801882370707607,0.875858989959142,0.6697726685376726,0.6774358467382957,0.4928519162412303,0.0599100090696794,0.4634849720912599,0.3215010916300879,0.9346442804854008,0.1217799023918008,0.9758447192876646,0.1147796840855371,0.3056299675565475,0.0939978628860521,0.6748184133539804,0.1077520418360994,0.9133164780359404,0.7083227621385942,0.1287953109501962,0.410129735345042,0.8928916579790154,0.7796825232589436,0.8944480152427742,0.2734496605859079,0.3545446369899234,0.1319522740326655,0.6205877042071832,0.9231011779645556,0.5330204401451061,0.8314173387627722,0.4004035193627724,0.0015829382218088,0.8124813267483325,0.5912483075775201,0.0192245600471545,0.6969273331351254,0.7821580582450486,0.3579452968990708,0.180897153892657,0.3307911580348022,0.706462502255534,0.7158740581502055,0.3864887501925664,0.0950558477287607,0.4558823529411764,0.6176470588235294,"menu3, menu2, menu4",0.0,732.135,1463.507,87.06700000000001,0.0,0.0,0.0,0.0,0.0
66a6fee4fafdf8165d7487656,10,1396.915,1183.2469999999998,444.146,TURKCELL,xiaomi,0.1932201708243963,0.8759784426268702,0.3723851498817735,0.3803805821555282,0.9460848088638084,0.8535540027325927,0.695261145628982,0.6438721868987964,0.801039363420519,0.0097269709969481,0.7202644378853154,0.6080475150056662,0.9531802817713764,0.2534670507145387,0.8702767096494166,0.0545404573080635,0.1213094025209353,0.1001484963753227,0.6979526323297459,0.1101711972067943,0.8149146505644077,0.7799882650256911,0.3371658116697436,0.2918875413304023,0.6076844719205557,0.5859611615264463,0.803685804455518,0.1997833801773951,0.677445805959775,0.2856477129123728,0.7116340735845917,0.9853815546712668,0.4013030647173969,0.522911015865266,0.7862393554192689,0.002431676400777,0.7088169855013998,0.732730805989528,0.0356931854710549,0.1416753459881812,0.691962257611035,0.155122118120533,0.1551007442384276,0.8826012537059623,0.4550926305618329,0.7664413184943992,0.5989069595820281,0.0657701920228711,0.2205882352941176,0.4607843137254901,"menu9, menu3, menu2",0.0,444.146,1183.2469999999998,0.0,0.0,0.0,0.0,0.0,1396.915
f2f1ed9356f78e59a50135f98,10,1359.791,87.669,79.952,VODAFONE TR,samsung,0.0832979016879826,0.7886958600285818,0.3354400721680826,0.1976680267737109,0.970982443290008,0.6790352457104684,0.717864213335251,0.293191482736784,0.505165492633069,0.0545384953873225,0.3868533908432703,0.1739046191456682,0.9840881570180524,0.2190915008761031,0.8936948146547219,0.1771080254317625,0.1940311598793936,0.1823074253807618,0.5545949281318466,0.0681921294792684,0.9048742231913408,0.3457094269200822,0.3547873815298875,0.3825789449671922,0.7384254242456096,0.8906503752764258,0.8304784595609829,0.2779074317478314,0.5626789581759428,0.1307106812468126,0.5075833738604449,0.9557488189419092,0.4566469048777609,0.7807610018639277,0.6884434776226112,0.0016267970470278,0.9282081483006492,0.3638828919362465,0.0468215963544832,0.4709113405651248,0.6350851147060245,0.3900364224628355,0.4324607772755561,0.5349942461624182,0.6721299910699629,0.8896441165812727,0.6183191508613418,0.0863162511106935,0.3235294117647059,0.5490196078431373,"menu3, menu2, menu4",0.0,87.669,1359.791,79.952,0.0,0.0,0.0,0.0,0.0
897b4be683af1bcca525854ab,10,1356.363,69.809,46.322,TURKCELL,samsung,0.0713663088855807,0.9269187169095509,0.4685682576840549,0.4132859728580766,0.987037228116568,0.9631782982912538,0.4836026672617896,0.718967864267793,0.6523899656197735,0.040251224439445,0.4025313775493189,0.3249520182034201,0.8692944532605413,0.2874969499272688,0.9436410135460902,0.0263166839063655,0.4062346929439017,0.0702945239382969,0.3594396188302381,0.16134296919073,0.7630546869223573,0.7928829813068206,0.4298874034649362,0.3528812273096172,0.4993693967638822,0.8597488200602459,0.9794385230126172,0.1785028460466766,0.1268795333759729,0.2144532649912603,0.2175434391901691,0.8511688329972728,0.4721033556872811,0.6529347095403102,0.8315677492463833,0.0088152696982922,0.8167376120825062,0.5550611304609144,0.0205351096419205,0.0816366696851281,0.8821264408100664,0.4556884953769057,0.1144610947069,0.4813805671234425,0.6688504211347716,0.8727339767379504,0.7800697055256087,0.0285406668097195,0.4411764705882353,0.7254901960784313,"menu9, menu3, menu2",0.0,46.322,69.809,0.0,0.0,0.0,0.0,0.0,1356.363
d023b6dbb347e563d8e914848,10,1272.878,316.204,202.103,TURKCELL,GM,0.4714678187219959,0.9046459729285532,0.4791144266368016,0.1854855923513604,0.9911690771267516,0.9496554441487468,0.8010113781689961,0.4686944195406338,0.6787778740407157,0.0125023239752787,0.4602925104020579,0.0787789700052115,0.9376890970868704,0.160365939287538,0.8409375716346941,0.1273898967911351,0.1375015838979119,0.1703462143821933,0.5615601614980986,0.2574507498054539,0.6813468894647329,0.6157694994996543,0.8114522482027827,0.1854267256841992,0.1965016276067634,0.5529775519779547,0.8653727823865994,0.3782999687907071,0.6318445362982898,0.3493055838298483,0.6498324660752747,0.9234641298907568,0.4986595557845021,0.8392980423374524,0.8877319102901057,0.0036330583332271,0.6183788562296613,0.5185411053148591,0.1169857698634958,0.0447339189605624,0.6808542561697722,0.2037271711191663,0.2662157398599098,0.54942439292147,0.709454604220477,0.971583430966592,0.3066777713767002,0.0105815347504535,0.3088235294117647,0.6176470588235294,"menu3, menu2, menu4",0.0,316.204,1272.878,202.103,0.0,0.0,0.0,0.0,0.0
0d4e1763588e62b8e524acd31,10,1227.817,129.116,64.46,TURKCELL,OPPO,0.1713158462204323,0.8664421629842194,0.8026164377252879,0.1771951861512847,0.9823015917045324,0.9314805625302957,0.8346508993136746,0.5694303164828443,0.4792730482082036,0.1681261729760192,0.0885956535720298,0.2719520370579489,0.910778770944982,0.2062722606040573,0.9661727632532184,0.0514754164791467,0.1989188619528061,0.1394972040631873,0.3909387704303058,0.2977717862823434,0.895623657860234,0.4248023556856639,0.1331175703567786,0.1888011689052733,0.6251676228672348,0.4029090287148511,0.8423680114870481,0.1584428961424936,0.5243214119585494,0.4198698529714836,0.6953121282299766,0.9515116205960936,0.3155779859439868,0.7465761455828177,0.5761210923461458,0.001288930678736,0.8780371696821028,0.6306561789082266,0.0968076901169504,0.2073261076408953,0.9323297179436844,0.2892875502360401,0.1937316678327655,0.2972872664075331,0.7298387071813315,0.8604263699395047,0.359659510866785,0.1274719437383237,0.4411764705882353,0.6764705882352942,"menu3, menu2, menu4",0.0,129.116,1227.817,64.46,0.0,0.0,0.0,0.0,0.0
291cca446e9a782c21e1e26fe,10,1211.905,166.445,59.888000000000005,TURK TELEKOM,realme,0.0600418694075165,0.8261441421761996,0.8452772951327223,0.3294572527429399,0.9695304489575528,0.8700633886184349,0.7745385916797259,0.6043107408667795,0.4951546607759857,0.0707879636415197,0.3325934870971889,0.0519879389387092,0.9734461626139986,0.2198835028705444,0.9686924389293392,0.0716912517639907,0.3494182482589952,0.2403365640841172,0.5937748408121836,0.0867967618750959,0.7001607137521043,0.7149770200772844,0.1909014363998263,0.2526066982622152,0.7054078496437821,0.8548434034751969,0.855535969445555,0.3216651317900322,0.4653286231507213,0.3144472441894593,0.5658801679860507,0.8628716993295935,0.3155011744236651,0.6016712148599146,0.5143589954750575,0.0016925754683959,0.9278380226938504,0.5379638005504382,0.0182299464381122,0.3648396719576099,0.7307327305112601,0.6195941053787447,0.4003343718580779,0.2417501625919376,0.786685321272375,0.7080453217813246,0.5708656294793046,0.0549728905305737,0.5588235294117647,0.8431372549019608,"menu3, menu2, menu4",0.0,166.445,1211.905,59.888000000000005,0.0,0.0,0.0,0.0,0.0
968b3753779464a1c88d5c23e,10,1197.454,807.891,77.354,TURKCELL,Apple,0.0711571407789087,0.9229941859291352,0.5217842238439631,0.4122333517824277,0.966004816656504,0.8709149914938444,0.4817296879508924,0.4183227987003779,0.6694441091225926,0.0297265665307513,0.2739804746543334,0.1846134042531339,0.9356233792637202,0.5054741466670613,0.9696219284684172,0.0689558129091133,0.0915099173665227,0.1122718443139503,0.657094837618755,0.0498544846836923,0.7394793458299661,0.4090783801545987,0.3809481842741201,0.6563813405201816,0.6096231948199332,0.4788317214406153,0.866616880294264,0.094278504269091,0.8305765901612273,0.4181214834306024,0.6875746463885524,0.9206821583209112,0.284961710531918,0.8144204267483699,0.7136374375239237,0.001562453960933,0.6963156621772527,0.8081705681438613,0.1373247984412519,0.228338330883571,0.7651128867621382,0.1627206781039157,0.2502929394772323,0.6338499800284658,0.8867264257786175,0.7713858953920717,0.3503457350762382,0.0744510272256208,0.3676470588235294,0.6078431372549019,"menu3, menu2, menu7",0.0,807.891,1197.454,0.0,0.0,0.0,77.354,0.0,0.0
e037a9193180d4c95208f08ce,10,1196.904,923.999,111.024,TURK TELEKOM,Apple,0.2319857079279105,0.9162842418424796,0.2293321736576003,0.3375232046080039,0.9416498936214912,0.896000145585419,0.2908318515299291,0.4208421300979543,0.7046096487915378,0.011393316225958,0.2261697105771552,0.0201988797147902,0.8647623331103776,0.1944734995584333,0.945342945689576,0.0536538063108242,0.0276608906599126,0.1161913354919425,0.4317730969275357,0.203776472165868,0.5263888985672617,0.8261452583882799,0.6685731110261919,0.5632905276041373,0.5923984295154971,0.6972501386914858,0.7769548927642916,0.4337789982918186,0.7338403660861454,0.8027811667928547,0.5995737881186297,0.9659389942401972,0.3324800915718138,0.92037837906062,0.6251818493652554,0.0075610744649754,0.7575735067014032,0.4773486273662506,0.1015306519525907,0.0750552774722894,0.2341695451452729,0.7763239529575675,0.2529615785186291,0.6073341360160769,0.9444628711194312,0.8383370808352132,0.795111340793771,0.0607738361931393,0.25,0.5784313725490197,"menu6, menu3, menu2",0.0,111.024,923.999,0.0,0.0,1196.904,0.0,0.0,0.0
51222dde46e88b099e1854e47,10,1182.341,923.369,417.43,VODAFONE TR,samsung,0.1522683690161849,0.6015974215694159,0.2315725418643338,0.1137029155412717,0.986739704609695,0.9008093111997352,0.7828756829503469,0.5458888673926232,0.5030693864289929,0.0444297270059407,0.4310998930346632,0.3097285360247001,0.9675264087571264,0.2532653835190785,0.9133004787637382,0.1401708383785018,0.1242641008264177,0.0938048076904285,0.7356466086212277,0.2930476206677877,0.8104859427209088,0.8487018153684455,0.4351350341366154,0.3295213915938373,0.4763820054574655,0.6590180557223939,0.784293307383367,0.2374385418825386,0.565854784806761,0.1728034278562646,0.8986720575943031,0.9857773357372068,0.3966653906816861,0.4261645429147735,0.7972704943043217,0.0015576583807159,0.6941481277785814,0.5072813367006584,0.0646338324562046,0.3070785690980244,0.6940122161247477,0.2509610375516887,0.2480832503534536,0.6387854204589845,0.2801317341807767,0.9240152915666348,0.3045913925532343,0.1084498950747341,0.3529411764705882,0.5588235294117647,"menu9, menu3, menu2",0.0,417.43,923.369,0.0,0.0,0.0,0.0,0.0,1182.341
f524c0c123ae6757f7f233579,10,1179.583,99.48,40.029,VERIZON,Apple,0.2113200958722754,0.9472392901557972,0.9238843403438384,0.6422526632753185,0.8024252336929206,0.9387203183468484,0.2905524030998833,0.8983752549764499,0.7279631923962101,0.082908515860314,0.2425261640221487,0.6016698320431151,0.9515496495892984,0.3066940313598486,0.8039568802401825,0.0622700624171784,0.0252239730680598,0.0434229066382478,0.3924065312941531,0.1059468954957894,0.7541832730315372,0.7052298375494621,0.4756510262539509,0.1325097504941028,0.7179603533003162,0.6233677044933846,0.9719671127727582,0.4489787352023243,0.4629039567007578,0.7154226321307443,0.7085742856679035,0.6239064193136901,0.1329284267910282,0.5197572798084193,0.8618024579359331,0.0087495321487195,0.959255790651154,0.7026513686156044,0.1419476639371894,0.0239678405840775,0.416088121240482,0.0954265609067345,0.1209274162284154,0.1086482353921574,0.5151299719568505,0.9480906571403308,0.8368112839285995,0.026709401570934,0.4264705882352941,0.7156862745098039,"menu6, menu3, menu2",0.0,40.029,99.48,0.0,0.0,1179.583,0.0,0.0,0.0
6088be8f454b217b242e43f94,10,1156.143,127.11,46.708,TURKCELL,OPPO,0.0429563895373959,0.9527943065381772,0.2346741934503611,0.4179966086399759,0.942802065839063,0.840293286278369,0.5532784067819047,0.7895728895925416,0.7725767034234189,0.0016209440454426,0.4775773720524626,0.340679883365026,0.8609404654211151,0.1193637368805755,0.9375697428533368,0.4164708009233847,0.1520819227917496,0.280985435690865,0.7235143436013537,0.1202452052482945,0.7970281872796571,0.8671357074311054,0.3897178452320181,0.7803617033484438,0.4193958028379839,0.0713358073190009,0.8016356703833004,0.3705033530327312,0.7791352520340064,0.8852051676856624,0.9746217800649358,0.6560661834730326,0.1226807495613887,0.6212186817785816,0.3211412336578441,0.0103115959386241,0.697304026015067,0.9447167618200616,0.0445943326824698,0.2970722382701045,0.4692910419046661,0.0947235488425243,0.0733281004718732,0.4554001590233169,0.5380309201899613,0.9477294706477516,0.5036869078633582,0.1208970779679269,0.0588235294117647,0.5,"menu3, menu2, menu8",0.0,127.11,1156.143,0.0,0.0,0.0,0.0,46.708,0.0
2fce8983f502e3e30ec915854,10,1149.86,829.192,123.244,TURK TELEKOM,samsung,0.1272490737493105,0.9244377445603872,0.2879454638797928,0.5823356905835327,0.9619019059701368,0.8413181422391953,0.3930798768121417,0.6391217937337115,0.8130229785799072,0.0290394048604878,0.6517745040136149,0.2375232781670826,0.9568035856614836,0.2471425547387971,0.8719098041194825,0.0389808557432061,0.0616451126311752,0.0741217000603687,0.6034352830235811,0.0525688542759425,0.9340477626780732,0.5558434313953661,0.4205591367266336,0.3783429704796432,0.8578159799094337,0.7206827061833133,0.858578104919487,0.3253108661289438,0.7286032871600457,0.3123959085043972,0.7207802258436987,0.95646937277919,0.2986406304926717,0.7771710158268563,0.755583303745336,0.0028275304514699,0.731378891891439,0.7100559028622748,0.0558528229571103,0.2638205101948163,0.7615763418701386,0.1268504097265255,0.1385748737661374,0.7117754277426492,0.7715184904560127,0.6417111093672078,0.3499203418115124,0.0500137396493846,0.2352941176470588,0.5588235294117647,"menu3, menu2, menu4",0.0,829.192,1149.86,123.244,0.0,0.0,0.0,0.0,0.0
db7907adfb5d16db88cb795fd,10,1088.279,85.32300000000001,82.842,TURKCELL,samsung,0.1972398293130105,0.8232364341297401,0.3609761342781127,0.3494450842216148,0.9828834373001611,0.9318079393026372,0.7358271830832641,0.6824667943121233,0.7534422218318424,0.0391444921526758,0.4365212256747865,0.3743817050076342,0.9479179916632456,0.2586142434017,0.946342466848221,0.0930744882768414,0.141678999049244,0.135391845001307,0.270132920558263,0.128911433570115,0.8267408201938993,0.8071508559128479,0.4632489672083025,0.5306054794533445,0.817559468157401,0.4256218092498226,0.6890976119897335,0.1084914295264863,0.6368844488523042,0.065950154423049,0.474444321257374,0.970324803697872,0.1886315044434681,0.7021522504286479,0.6938254376816287,0.0020787221165271,0.66383861766898,0.8249132829989241,0.065460257387067,0.2122720865894099,0.8818956326968216,0.2932779244237135,0.1938830169960793,0.8516978446800748,0.4916703845694627,0.7259195169842645,0.3773660280217121,0.0432005941163064,0.3823529411764705,0.8235294117647058,"menu3, menu2, menu5",0.0,85.32300000000001,1088.279,0.0,82.842,0.0,0.0,0.0,0.0
